data	cnpj_loja	nome_loja	qtd cupom	valor venda	qtd venda
22/12/2019	276780000320	Loja 1	2	1226.75	65
12/12/2019	276780000320	Loja 1	1	2792.49	161
7/12/2019	276780000320	Loja 1	6	29.4	7
7/12/2019	276780000320	Loja 1	3	433.45	45
20/12/2019	276780000320	Loja 1	2	1234.23	137
7/12/2019	276780000320	Loja 1	4	290.6	19
12/12/2019	276780000320	Loja 1	2	386.76	39
20/12/2019	276780000320	Loja 1	3	301.2	18
22/12/2019	276780000320	Loja 1	3	470.87	27
22/12/2019	276780000320	Loja 1	5	126.6	42
19/12/2019	276780000320	Loja 1	2	1233.35	121
19/12/2019	276780000320	Loja 1	3	476.65	48
15/12/2019	276780000320	Loja 1	2	562.39	75
17/12/2019	276780000320	Loja 1	5	162	20
12/12/2019	276780000320	Loja 1	4	16.8	4
17/12/2019	276780000320	Loja 1	3	269.75	30
1/12/2019	276780000320	Loja 1	4	16.8	4
10/12/2019	276780000320	Loja 1	4	814.2	32
5/12/2019	276780000320	Loja 1	3	199.7	40
24/12/2019	276780000320	Loja 1	3	79.2	26
7/12/2019	276780000320	Loja 1	5	35.1	18
15/12/2019	276780000320	Loja 1	3	709.5	26
1/12/2019	276780000320	Loja 1	3	157.35	31
17/12/2019	276780000320	Loja 1	4	51.9	19
10/12/2019	276780000320	Loja 1	3	270.15	38
20/12/2019	276780000320	Loja 1	6	56.4	6
17/12/2019	276780000320	Loja 1	9	75.6	18
5/12/2019	276780000320	Loja 1	4	16.8	4
10/12/2019	276780000320	Loja 1	5	107	20
20/12/2019	276780000320	Loja 1	7	33.6	8
24/12/2019	276780000320	Loja 1	4	65.8	7
15/12/2019	276780000320	Loja 1	4	67.7	13
19/12/2019	276780000320	Loja 1	4	149	5
5/12/2019	276780000320	Loja 1	5	64.35	33
19/12/2019	276780000320	Loja 1	5	21	5
22/12/2019	276780000320	Loja 1	7	27	9
7/12/2019	276780000320	Loja 1	7	30	10
20/12/2019	276780000320	Loja 1	4	63.6	15
1/12/2019	276780000320	Loja 1	6	25.09	6
5/12/2019	276780000320	Loja 1	7	37.8	9
7/12/2019	389368000200	Loja 2	2	17157.48	2641.29
2/11/2019	389368000200	Loja 2	2	27994.54	3937.15
11/12/2019	389368000200	Loja 2	2	16367.94	2685.02
30/11/2019	389368000200	Loja 2	2	31414.24	4535.24
11/11/2019	389368000200	Loja 2	2	32661.2	4649.98
22/12/2019	389368000200	Loja 2	1	7757.51	1119.1
30/11/2019	389368000200	Loja 2	4	15769.76	2841.06
17/12/2019	389368000200	Loja 2	4	4784.48	1119.8
1/12/2019	389368000200	Loja 2	2	19704.27	3141.02
17/12/2019	389368000200	Loja 2	1	5249.89	727.89
20/12/2019	389368000200	Loja 2	4	5970.8	946.13
24/12/2019	389368000200	Loja 2	2	14167.67	1973.99
5/12/2019	389368000200	Loja 2	3	4692.04	900.82
20/12/2019	389368000200	Loja 2	1	9783.24	1637.96
7/12/2019	389368000200	Loja 2	3	5229.49	1129.53
20/12/2019	389368000200	Loja 2	2	11680.34	1751.21
24/12/2019	389368000200	Loja 2	24	1771.7	230.14
17/12/2019	389368000200	Loja 2	2	10939.69	1649.39
5/12/2019	389368000200	Loja 2	4	7886.29	1593.53
7/12/2019	389368000200	Loja 2	8	2010.81	450.24
15/12/2019	389368000200	Loja 2	2	5257.53	1063.1
10/12/2019	389368000200	Loja 2	3	6145.41	1084.73
1/12/2019	389368000200	Loja 2	1	604.32	78.56
7/12/2019	389368000200	Loja 2	1	6535.16	912.06
17/12/2019	389368000200	Loja 2	6	1792.52	318.6
5/12/2019	389368000200	Loja 2	1	4001.73	583.75
12/12/2019	389368000200	Loja 2	5	2345.6	264.23
7/12/2019	389368000200	Loja 2	4	7284.29	1426.48
7/12/2019	389368000200	Loja 2	6	4268.01	720.7
12/12/2019	389368000200	Loja 2	3	3246.67	583.23
5/12/2019	389368000200	Loja 2	2	19856.59	3094.52
1/12/2019	389368000200	Loja 2	14	2668.48	847
12/12/2019	389368000200	Loja 2	1	4734.16	699.1
12/12/2019	389368000200	Loja 2	2	11059.36	1753.81
10/12/2019	389368000200	Loja 2	2	17464.04	2680.63
7/12/2019	389368000200	Loja 2	76	798.93	238
22/12/2019	389368000200	Loja 2	6	3637.46	492.51
19/12/2019	389368000200	Loja 2	1	8691.35	1251.7
24/12/2019	389368000200	Loja 2	1	10562.34	1463.23
20/12/2019	389368000200	Loja 2	6	2403.5	475.75
19/12/2019	389368000200	Loja 2	22	658.43	287.41
1/12/2019	389368000200	Loja 2	4	8874.66	1709.6
10/12/2019	389368000200	Loja 2	1	6081.5	930.09
22/12/2019	389368000200	Loja 2	4	3387.23	719.3
24/12/2019	389368000200	Loja 2	3	10264.99	1194.37
15/12/2019	389368000200	Loja 2	1	9062.74	1464.64
15/12/2019	389368000200	Loja 2	10	332.04	59.13
22/12/2019	389368000200	Loja 2	7	1722.55	186.99
12/12/2019	389368000200	Loja 2	4	2377.95	514.26
24/12/2019	389368000200	Loja 2	4	6642.41	1102.47
19/12/2019	389368000200	Loja 2	3	4860.05	873.03
17/12/2019	389368000200	Loja 2	8	1211.21	289.8
17/12/2019	389368000200	Loja 2	3	2903.04	563.39
5/12/2019	389368000200	Loja 2	16	370.19	121
22/12/2019	389368000200	Loja 2	2	13541.29	1947.99
7/12/2019	389368000200	Loja 2	11	1443.47	358.04
15/12/2019	389368000200	Loja 2	3	2274.96	416.93
20/12/2019	389368000200	Loja 2	18	367.62	37.98
10/12/2019	389368000200	Loja 2	4	4986.02	892.45
19/12/2019	389368000200	Loja 2	4	3192.94	674.49
24/12/2019	389368000200	Loja 2	22	1409.19	575.43
11/12/2019	389368000200	Loja 2	6	2402.02	472.58
11/12/2019	389368000200	Loja 2	12	313.02	114.02
7/12/2019	389368000200	Loja 2	10	3152.65	397.57
22/12/2019	389368000200	Loja 2	8	1582.79	255.18
1/12/2019	389368000200	Loja 2	10	2698.2	491.44
15/12/2019	389368000200	Loja 2	13	351.05	270.57
12/12/2019	389368000200	Loja 2	7	598.45	292.64
7/12/2019	389368000200	Loja 2	9	1830.33	270.21
20/12/2019	389368000200	Loja 2	5	3464.97	800.11
5/12/2019	389368000200	Loja 2	6	4618.27	891.31
5/12/2019	389368000200	Loja 2	14	588.25	101.64
5/12/2019	389368000200	Loja 2	50	549.28	184
5/12/2019	389368000200	Loja 2	9	937.84	219
19/12/2019	389368000200	Loja 2	2	10775.16	1787.93
5/12/2019	389368000200	Loja 2	10	2572.77	341.43
5/12/2019	389368000200	Loja 2	8	3021.48	612.5
17/12/2019	389368000200	Loja 2	17	137.43	23.39
10/12/2019	389368000200	Loja 2	11	1411.22	291.85
22/12/2019	389368000200	Loja 2	3	4286.92	632.17
5/12/2019	389368000200	Loja 2	7	1924.53	386.12
7/12/2019	389368000200	Loja 2	21	792.07	83.83
1/12/2019	389368000200	Loja 2	8	3548.82	573.86
24/12/2019	389368000200	Loja 2	35	2232	1052
24/12/2019	389368000200	Loja 2	7	3730.04	497.26
10/12/2019	389368000200	Loja 2	5	2825.58	573.32
17/12/2019	389368000200	Loja 2	5	2841.2	412.51
11/12/2019	389368000200	Loja 2	4	7553.88	1867.08
11/11/2019	389368000200	Loja 2	12	3356.7	668.12
4/11/2019	389368000200	Loja 2	2	24031.31	3643.26
28/11/2019	389368000200	Loja 2	2	27305.66	3957.7
17/11/2019	389368000200	Loja 2	2	21467.8	3228.94
5/12/2019	389368000200	Loja 2	11	1891.86	244.29
7/12/2019	389368000200	Loja 2	13	2844.08	284.27
7/12/2019	389368000200	Loja 2	5	3024.56	730.69
24/12/2019	389368000200	Loja 2	8	2958.43	627.7
10/12/2019	389368000200	Loja 2	7	2100.87	352.28
1/12/2019	389368000200	Loja 2	34	1231.43	231.3
24/12/2019	389368000200	Loja 2	6	3442.95	615.39
17/12/2019	389368000200	Loja 2	7	1298.29	258.55
19/12/2019	389368000200	Loja 2	7	1642.48	276.23
15/12/2019	389368000200	Loja 2	8	647.01	228.37
10/12/2019	389368000200	Loja 2	16	1132.25	187.93
5/12/2019	389368000200	Loja 2	5	3621.61	584.94
24/12/2019	389368000200	Loja 2	11	1273.94	277.56
2/11/2019	389368000200	Loja 2	4	10741.21	2020.9
4/11/2019	389368000200	Loja 2	4	8948.74	1910.32
30/11/2019	389368000200	Loja 2	18	5050.98	560.44
11/11/2019	389368000200	Loja 2	7	4517.61	651.52
19/12/2019	389368000200	Loja 2	9	736.86	121.53
11/11/2019	389368000200	Loja 2	6	11491.83	3370.65
24/12/2019	389368000200	Loja 2	53	602.72	132.26
24/12/2019	389368000200	Loja 2	16	2059.29	298.18
28/11/2019	389368000200	Loja 2	6	6660.4	1402.88
2/11/2019	389368000200	Loja 2	1	3880.84	546.03
11/11/2019	389368000200	Loja 2	4	12530.25	2737.41
28/11/2019	389368000200	Loja 2	8	5139.32	873.84
1/12/2019	389368000200	Loja 2	18	717.62	138.22
7/12/2019	389368000200	Loja 2	7	1889.96	566.82
4/11/2019	389368000200	Loja 2	1	2984.83	475.27
5/12/2019	389368000200	Loja 2	12	1610.41	158.94
17/11/2019	389368000200	Loja 2	4	9444.36	1825.68
30/11/2019	389368000200	Loja 2	14	5495.28	805.24
4/11/2019	389368000200	Loja 2	5	3391.13	568.74
28/11/2019	389368000200	Loja 2	4	11420.2	2113.08
11/11/2019	389368000200	Loja 2	1	2857.79	424.88
2/11/2019	389368000200	Loja 2	6	7035.66	1443.88
30/11/2019	389368000200	Loja 2	8	8286.5	1274.7
19/12/2019	389368000200	Loja 2	5	2171.5	324.06
11/12/2019	389368000200	Loja 2	8	1675.46	299.24
24/12/2019	389368000200	Loja 2	17	1295.03	140.04
28/11/2019	389368000200	Loja 2	10	4237.62	603.74
2/11/2019	389368000200	Loja 2	21	1662.8	358.38
30/11/2019	389368000200	Loja 2	6	10049.56	1930.4
17/11/2019	389368000200	Loja 2	8	4742.08	919.54
24/12/2019	389368000200	Loja 2	26	2462.6	257.78
11/11/2019	389368000200	Loja 2	8	9984.59	1339.3
4/11/2019	389368000200	Loja 2	6	5567.05	1449.55
2/11/2019	389368000200	Loja 2	36	1587.53	60.02
11/11/2019	389368000200	Loja 2	3	3727.28	839.34
17/11/2019	389368000200	Loja 2	7	211.01	39
2/11/2019	389368000200	Loja 2	23	1423.12	272.6
4/11/2019	389368000200	Loja 2	17	1436.74	160.82
30/11/2019	389368000200	Loja 2	44	645.88	112
17/12/2019	389368000200	Loja 2	26	100.03	28.76
30/11/2019	389368000200	Loja 2	24	1047.9	205.26
20/12/2019	389368000200	Loja 2	3	6901.78	998.08
4/11/2019	389368000200	Loja 2	25	673.1	66
4/11/2019	389368000200	Loja 2	10	3333.12	595.32
17/11/2019	389368000200	Loja 2	11	157.05	46.37
17/11/2019	389368000200	Loja 2	6	5878.08	1028.66
24/12/2019	389368000200	Loja 2	10	4422.15	956.41
28/11/2019	389368000200	Loja 2	18	1520.26	328.84
4/11/2019	389368000200	Loja 2	3	2854.49	517.54
11/11/2019	389368000200	Loja 2	13	1909.45	270.44
2/11/2019	389368000200	Loja 2	8	4165.84	762.16
11/11/2019	389368000200	Loja 2	14	3037.05	382.9
2/11/2019	389368000200	Loja 2	10	5743.51	776.22
11/11/2019	389368000200	Loja 2	16	1760.97	404.9
30/11/2019	389368000200	Loja 2	12	4780.14	1062.68
12/12/2019	389368000200	Loja 2	14	429.01	37.89
20/12/2019	389368000200	Loja 2	8	3580.24	299.2
20/12/2019	389368000200	Loja 2	7	2333.35	362.77
30/11/2019	389368000200	Loja 2	10	5631.62	920.86
11/11/2019	389368000200	Loja 2	11	2396.37	399.12
1/12/2019	389368000200	Loja 2	25	1274.46	403.81
17/11/2019	389368000200	Loja 2	14	4232.5	1231.46
11/11/2019	389368000200	Loja 2	27	2343.62	228.95
2/11/2019	389368000200	Loja 2	3	5254.17	874.57
1/12/2019	389368000200	Loja 2	6	5165.22	1026.78
2/11/2019	389368000200	Loja 2	5	3764.26	826.59
19/12/2019	389368000200	Loja 2	12	447.82	57.16
2/11/2019	389368000200	Loja 2	48	674.05	85.09
28/11/2019	389368000200	Loja 2	40	154.12	25.88
30/11/2019	389368000200	Loja 2	11	143.25	36.23
1/12/2019	389368000200	Loja 2	16	783.98	171.46
4/11/2019	389368000200	Loja 2	8	4811.29	1181.35
2/11/2019	389368000200	Loja 2	25	1037.58	238.93
4/11/2019	389368000200	Loja 2	55	260.3	37.41
2/11/2019	389368000200	Loja 2	9	3268.76	744
17/11/2019	389368000200	Loja 2	30	189.72	68
2/11/2019	389368000200	Loja 2	29	1134.93	200.46
17/11/2019	389368000200	Loja 2	3	122.22	27.08
20/12/2019	389368000200	Loja 2	11	1388.43	272.01
17/12/2019	389368000200	Loja 2	21	201.02	24
4/11/2019	389368000200	Loja 2	7	2108.76	397.13
11/11/2019	389368000200	Loja 2	17	3671	476.21
10/12/2019	389368000200	Loja 2	6	3112.57	571.35
30/11/2019	389368000200	Loja 2	20	1425.48	277.66
4/11/2019	389368000200	Loja 2	12	1925.82	370.09
1/12/2019	389368000200	Loja 2	9	777.45	279.12
11/11/2019	389368000200	Loja 2	5	5229.85	992.45
4/11/2019	389368000200	Loja 2	15	1475.65	209.6
2/11/2019	389368000200	Loja 2	12	2488.31	653.22
2/11/2019	389368000200	Loja 2	7	5177.87	800.22
24/12/2019	389368000200	Loja 2	9	4284.4	544.65
10/12/2019	389368000200	Loja 2	8	1072.32	165.65
24/12/2019	389368000200	Loja 2	12	3241.02	377.67
10/12/2019	389368000200	Loja 2	12	2561.2	295.86
15/12/2019	389368000200	Loja 2	4	1863.4	238.63
24/12/2019	389368000200	Loja 2	5	4854.54	847.06
4/11/2019	389368000200	Loja 2	11	390.57	101
22/12/2019	389368000200	Loja 2	13	400.54	77.84
11/11/2019	389368000200	Loja 2	49	511.05	171
4/11/2019	389368000200	Loja 2	28	143.5	32
30/11/2019	389368000200	Loja 2	1	195.28	42
2/11/2019	389368000200	Loja 2	13	2416.17	536.72
7/12/2019	389368000200	Loja 2	16	1610.8	993.59
30/11/2019	389368000200	Loja 2	26	1033.58	140.34
5/12/2019	389368000200	Loja 2	25	695.62	146.74
2/11/2019	389368000200	Loja 2	65	298.11	49.92
11/11/2019	389368000200	Loja 2	10	1890.94	559.19
30/11/2019	389368000200	Loja 2	5	250.25	56
4/11/2019	389368000200	Loja 2	21	305.1	66.84
7/12/2019	389368000200	Loja 2	27	355.02	85.59
20/12/2019	389368000200	Loja 2	33	218.45	47.19
24/12/2019	389368000200	Loja 2	48	163.38	20.43
10/12/2019	389368000200	Loja 2	10	1582.93	208.51
4/11/2019	389368000200	Loja 2	16	821.45	133.51
30/11/2019	389368000200	Loja 2	37	350.26	117.41
2/11/2019	389368000200	Loja 2	24	608.97	145.24
19/12/2019	389368000200	Loja 2	6	2264.88	281.98
1/12/2019	389368000200	Loja 2	5	348.2	64.01
4/11/2019	389368000200	Loja 2	9	2153.33	415.23
2/11/2019	389368000200	Loja 2	11	2929	601.69
30/11/2019	389368000200	Loja 2	7	569.62	92
5/12/2019	389368000200	Loja 2	22	1393.26	178.45
28/11/2019	389368000200	Loja 2	16	2616.48	667.96
24/12/2019	389368000200	Loja 2	33	1826.4	139.15
4/11/2019	389368000200	Loja 2	26	468.2	137.27
15/12/2019	389368000200	Loja 2	5	1635.01	261.55
22/12/2019	389368000200	Loja 2	5	2591.46	444.21
19/12/2019	389368000200	Loja 2	11	657.21	164.48
7/12/2019	389368000200	Loja 2	34	679.07	95
1/12/2019	389368000200	Loja 2	62	253.08	28.34
7/12/2019	389368000200	Loja 2	12	1868.22	339.5
24/12/2019	389368000200	Loja 2	56	153.8	77
2/11/2019	389368000200	Loja 2	14	3256.59	506.17
4/11/2019	389368000200	Loja 2	13	1663.68	268.25
12/12/2019	389368000200	Loja 2	10	575.46	143.4
24/12/2019	389368000200	Loja 2	15	1016.13	110
30/11/2019	389368000200	Loja 2	48	313.04	146.82
17/11/2019	389368000200	Loja 2	34	1566.56	147.46
15/12/2019	389368000200	Loja 2	6	1400.96	175.34
5/12/2019	389368000200	Loja 2	18	808.51	71.33
5/12/2019	389368000200	Loja 2	13	1218.6	335.47
7/12/2019	389368000200	Loja 2	15	1137.66	77.99
28/11/2019	389368000200	Loja 2	14	1960.4	580.04
17/11/2019	389368000200	Loja 2	10	3259.62	658.78
22/12/2019	389368000200	Loja 2	9	1536.25	295.8
7/12/2019	389368000200	Loja 2	31	1918.17	842.71
4/11/2019	389368000200	Loja 2	44	169.48	42.95
20/12/2019	389368000200	Loja 2	21	226.11	57.63
11/12/2019	389368000200	Loja 2	32	236	70
28/11/2019	389368000200	Loja 2	12	1858	412.2
30/11/2019	389368000200	Loja 2	30	1402.24	608
11/11/2019	389368000200	Loja 2	20	1151.38	108.79
2/11/2019	389368000200	Loja 2	16	1741.36	381.36
12/12/2019	389368000200	Loja 2	9	506.09	87.46
11/11/2019	389368000200	Loja 2	24	1677.64	174.94
20/12/2019	389368000200	Loja 2	13	549.98	110.63
24/12/2019	389368000200	Loja 2	27	3664.49	310.44
17/11/2019	389368000200	Loja 2	16	1811.54	448.64
30/11/2019	389368000200	Loja 2	60	1280.68	213.94
19/12/2019	389368000200	Loja 2	10	782.35	151.3
30/11/2019	389368000200	Loja 2	36	517.82	130
11/11/2019	389368000200	Loja 2	9	4899.86	633.02
24/12/2019	389368000200	Loja 2	13	4276.44	572.5
11/12/2019	389368000200	Loja 2	14	69.86	14
1/12/2019	389368000200	Loja 2	3	483.35	130.41
24/12/2019	389368000200	Loja 2	21	2486.99	288.1
2/11/2019	389368000200	Loja 2	18	705.47	69.16
30/11/2019	389368000200	Loja 2	109	419.41	46.95
2/11/2019	389368000200	Loja 2	73	946.76	357.63
28/11/2019	389368000200	Loja 2	82	442.18	75
30/11/2019	389368000200	Loja 2	41	420.56	92.7
2/11/2019	389368000200	Loja 2	58	2291.2	1102
12/12/2019	389368000200	Loja 2	8	1123.16	227.87
5/12/2019	389368000200	Loja 2	17	1090.75	107.53
11/11/2019	389368000200	Loja 2	37	1823.57	312.84
11/12/2019	389368000200	Loja 2	16	926.52	113.8
2/11/2019	389368000200	Loja 2	51	1621.3	600
4/11/2019	389368000200	Loja 2	19	617.73	245.73
1/12/2019	389368000200	Loja 2	7	411.18	68.01
20/12/2019	389368000200	Loja 2	12	2054.66	135.68
5/12/2019	389368000200	Loja 2	33	1621.28	202.52
17/11/2019	389368000200	Loja 2	12	1878.02	313.3
1/12/2019	389368000200	Loja 2	12	1494.5	210.76
22/12/2019	389368000200	Loja 2	16	896.72	78.4
30/11/2019	389368000200	Loja 2	3	317.61	86.04
20/12/2019	389368000200	Loja 2	9	1909.82	346.69
10/12/2019	389368000200	Loja 2	22	458.64	74.53
28/11/2019	389368000200	Loja 2	22	984.82	159.22
28/11/2019	389368000200	Loja 2	26	1550.56	294.82
19/12/2019	389368000200	Loja 2	38	80.42	32.72
19/12/2019	389368000200	Loja 2	14	413.2	50.69
24/12/2019	389368000200	Loja 2	18	755	120.38
22/12/2019	389368000200	Loja 2	12	1328.63	319.29
19/12/2019	389368000200	Loja 2	8	1277.82	135.1
24/12/2019	389368000200	Loja 2	106	1620.98	267
10/12/2019	389368000200	Loja 2	13	1549.38	263.78
17/12/2019	389368000200	Loja 2	11	1152.73	152.27
11/11/2019	389368000200	Loja 2	18	3538.07	708.57
2/11/2019	389368000200	Loja 2	19	3684.61	722.39
20/12/2019	389368000200	Loja 2	16	985.95	347.9
24/12/2019	389368000200	Loja 2	14	2272.41	237.73
22/12/2019	389368000200	Loja 2	32	142.16	35.82
2/11/2019	389368000200	Loja 2	27	93.54	26.88
11/12/2019	389368000200	Loja 2	18	480.96	58.16
24/12/2019	389368000200	Loja 2	65	510.57	151
4/11/2019	389368000200	Loja 2	32	140.87	50.83
20/12/2019	389368000200	Loja 2	17	243.16	12.15
22/12/2019	389368000200	Loja 2	15	587.98	161.37
22/12/2019	389368000200	Loja 2	10	1193.73	122.33
22/12/2019	389368000200	Loja 2	46	328.27	97
2/11/2019	389368000200	Loja 2	26	242.39	92
17/11/2019	389368000200	Loja 2	1	82.91	17.33
22/12/2019	389368000200	Loja 2	34	168.77	11.25
5/12/2019	389368000200	Loja 2	24	167.15	101
7/12/2019	389368000200	Loja 2	41	456.27	153
1/12/2019	389368000200	Loja 2	52	333.31	99
30/11/2019	389368000200	Loja 2	38	1565.06	487.9
28/11/2019	389368000200	Loja 2	36	1810.8	237.04
7/12/2019	389368000200	Loja 2	20	611.18	121
1/12/2019	389368000200	Loja 2	15	824.93	70.04
11/11/2019	389368000200	Loja 2	35	850.93	243.06
30/11/2019	389368000200	Loja 2	87	641.99	99
11/11/2019	389368000200	Loja 2	23	559	190.22
4/11/2019	389368000200	Loja 2	69	492.08	13.31
11/11/2019	389368000200	Loja 2	22	1100.49	122.99
7/12/2019	389368000200	Loja 2	19	184.22	44
22/12/2019	389368000200	Loja 2	31	935.69	67.59
17/11/2019	389368000200	Loja 2	5	73.83	17
17/12/2019	389368000200	Loja 2	18	421.54	42.09
4/11/2019	389368000200	Loja 2	14	1142.02	422.42
19/12/2019	389368000200	Loja 2	25	174.09	29.4
4/11/2019	389368000200	Loja 2	22	347.05	82.22
1/12/2019	389368000200	Loja 2	30	959.92	83.52
30/11/2019	389368000200	Loja 2	64	309.79	18.36
2/11/2019	389368000200	Loja 2	20	2019.89	248.78
15/12/2019	389368000200	Loja 2	7	470.27	122.54
11/11/2019	389368000200	Loja 2	73	323.77	19.33
17/12/2019	389368000200	Loja 2	13	744.43	145.31
30/11/2019	389368000200	Loja 2	62	500.98	13.64
2/11/2019	389368000200	Loja 2	47	2037.51	925
7/12/2019	389368000200	Loja 2	37	188.55	31.38
30/11/2019	389368000200	Loja 2	25	345.88	66
24/12/2019	389368000200	Loja 2	76	164	61.24
30/11/2019	389368000200	Loja 2	32	1209.58	568
30/11/2019	389368000200	Loja 2	34	512.76	100.02
17/12/2019	389368000200	Loja 2	9	252.5	78.81
5/12/2019	389368000200	Loja 2	29	231.37	13.65
17/12/2019	389368000200	Loja 2	22	458.38	110.64
17/12/2019	389368000200	Loja 2	12	195.81	40.21
30/11/2019	389368000200	Loja 2	21	474.4	84
15/12/2019	389368000200	Loja 2	20	62.93	19.74
7/12/2019	389368000200	Loja 2	55	209.28	26.2
1/12/2019	389368000200	Loja 2	24	1171.46	65.32
12/12/2019	389368000200	Loja 2	40	149.05	18.7
12/12/2019	389368000200	Loja 2	6	956.22	119.02
30/11/2019	389368000200	Loja 2	95	833.25	247
30/11/2019	389368000200	Loja 2	9	608.67	119.38
24/12/2019	389368000200	Loja 2	20	928.36	168.94
1/12/2019	389368000200	Loja 2	20	546.28	91.66
17/12/2019	389368000200	Loja 2	38	191.29	50.56
4/11/2019	389368000200	Loja 2	18	1390.71	144.62
19/12/2019	389368000200	Loja 2	13	559.99	100.8
5/12/2019	389368000200	Loja 2	15	564.43	155.58
12/12/2019	389368000200	Loja 2	12	405.14	41.29
30/11/2019	389368000200	Loja 2	47	194.97	32.76
20/12/2019	389368000200	Loja 2	10	652.83	111.66
20/12/2019	389368000200	Loja 2	15	694.96	263.33
17/12/2019	389368000200	Loja 2	15	488.36	52.73
30/11/2019	389368000200	Loja 2	39	323.5	130
24/12/2019	389368000200	Loja 2	47	536.96	27.56
22/12/2019	389368000200	Loja 2	19	851.58	80.84
24/12/2019	389368000200	Loja 2	39	4591.16	188.55
24/12/2019	389368000200	Loja 2	101	199.11	74.41
10/12/2019	389368000200	Loja 2	15	676.35	50
11/11/2019	389368000200	Loja 2	15	1165.82	269.3
4/11/2019	389368000200	Loja 2	42	389.48	52
5/12/2019	389368000200	Loja 2	19	1177.54	162.8
11/12/2019	389368000200	Loja 2	36	136.1	17.02
4/11/2019	389368000200	Loja 2	23	680.89	48.83
17/11/2019	389368000200	Loja 2	18	775.32	97.78
30/11/2019	389368000200	Loja 2	15	1293.9	194.75
11/11/2019	389368000200	Loja 2	45	211.08	35.41
20/12/2019	389368000200	Loja 2	32	133.01	38.23
30/11/2019	389368000200	Loja 2	22	1499.98	364.28
10/12/2019	389368000200	Loja 2	9	1879.25	309.9
2/11/2019	389368000200	Loja 2	15	2292.74	432.54
15/12/2019	389368000200	Loja 2	12	559.13	92.23
5/12/2019	389368000200	Loja 2	34	144.79	73
24/12/2019	389368000200	Loja 2	71	1446.3	130.89
30/11/2019	389368000200	Loja 2	16	2375.92	389.08
11/12/2019	389368000200	Loja 2	10	1271.7	332.4
5/12/2019	389368000200	Loja 2	23	119.42	3.25
22/12/2019	389368000200	Loja 2	22	172.13	24
11/11/2019	389368000200	Loja 2	31	233.64	36
17/11/2019	389368000200	Loja 2	20	1797.64	137.76
11/11/2019	389368000200	Loja 2	51	1208.17	404.31
11/12/2019	389368000200	Loja 2	26	108.14	21.72
7/12/2019	389368000200	Loja 2	14	1266.91	447.79
15/12/2019	389368000200	Loja 2	11	1166.04	79.33
2/11/2019	389368000200	Loja 2	87	360.46	21.43
24/12/2019	389368000200	Loja 2	29	1916.63	320.58
17/11/2019	389368000200	Loja 2	24	1556.18	270.16
17/12/2019	389368000200	Loja 2	19	130.11	26.38
